abone_id,yas,cinsiyet,aylik_gelir,harcama,sehir,egitim
abone5373,70,erkek,10775,Eğlence,Izmir,lisans
abone5374,39,kadin,8914,Eğitim,Şanlıurfa,lisans
abone5375,40,erkek,13234,Gıda,Balıkesir,yuksek lisans
abone5376,60,erkek,6448,Ev Giderleri,Trabzon,lisans
abone5377,64,kadin,17332,Eğlence,Kocaeli,lisans
abone5378,20,erkek,11914,Giyim,Bursa,lise
abone5379,34,kadin,7806,Diğer,Denizli,ilkokul
abone5380,48,kadin,12136,Sağlık,Trabzon,lisans
abone5381,54,erkek,15564,Sağlık,Istanbul,lise
abone5382,29,kadin,13503,Ulaşım,Manisa,lise
abone5383,66,erkek,18005,Gıda,Kahramanmaraş,lise
abone5384,40,kadin,12354,Giyim,Denizli,lisans
abone5385,41,erkek,8815,Gıda,Denizli,lisans
abone5386,63,kadin,5976,Gıda,Malatya,lisans
abone5387,45,erkek,5266,Eğitim,Istanbul,ortaokul
abone5388,56,erkek,11389,Diğer,Sivas,yuksek lisans
abone5389,64,erkek,17176,Eğitim,Gaziantep,yuksek lisans
abone5390,46,kadin,11560,Eğlence,Manisa,lisans
abone5391,22,erkek,7187,Eğitim,Diyarbakır,lisans
abone5392,66,erkek,4632,Giyim,Mersin,yuksek lisans
abone5393,66,erkek,9561,Eğlence,Diyarbakır,lisans
abone5394,26,erkek,11115,Giyim,Bursa,lise
abone5395,65,erkek,11937,Eğitim,Istanbul,lisans
abone5396,61,kadin,7767,Sağlık,Izmir,doktora
abone5397,51,kadin,8365,Eğitim,Manisa,yuksek lisans
abone5398,53,kadin,3000,Eğlence,Istanbul,lisans
abone5399,47,kadin,12375,Ev Giderleri,Bursa,lisans
abone5400,38,erkek,11512,Ev Giderleri,Bursa,lise
abone5401,51,erkek,7362,Diğer,Şanlıurfa,lisans
abone5402,60,kadin,12393,Ulaşım,Samsun,lisans
abone5403,69,erkek,13731,Giyim,Manisa,lisans
abone5404,41,kadin,8259,Diğer,Balıkesir,lisans
abone5405,33,erkek,11236,Ev Giderleri,Sivas,lisans
abone5406,69,erkek,16749,Eğlence,Samsun,lise
abone5407,32,erkek,8225,Eğlence,Diyarbakır,doktora
abone5408,67,erkek,3934,Eğitim,Kocaeli,lise
abone5409,38,kadin,13283,Sağlık,Samsun,lisans
abone5410,49,erkek,12293,Gıda,Istanbul,yuksek lisans
abone5411,48,erkek,12931,Eğitim,Kahramanmaraş,lisans
abone5412,64,kadin,14251,Eğitim,Malatya,lisans
abone5413,28,erkek,11642,Gıda,Kocaeli,lise
abone5414,51,erkek,8285,Ev Giderleri,Sivas,lise
abone5415,31,kadin,7495,Diğer,Antalya,yuksek lisans
abone5416,29,erkek,12853,Gıda,Ankara,yuksek lisans
abone5417,68,kadin,8028,Eğlence,Gaziantep,lise
abone5418,25,kadin,4614,Gıda,Bursa,doktora
abone5419,31,kadin,7811,Giyim,Diyarbakır,lise
abone5420,34,kadin,3000,Eğitim,Sivas,lisans
abone5421,20,erkek,8823,Eğlence,Konya,lisans
abone5422,48,kadin,11064,Sağlık,Samsun,lise
abone5423,50,kadin,7495,Sağlık,Samsun,yuksek lisans
abone5424,56,kadin,6142,Diğer,Samsun,lisans
abone5425,25,kadin,6471,Eğitim,Malatya,ilkokul
abone5426,29,kadin,7010,Gıda,Adana,lisans
abone5427,46,erkek,3000,Giyim,Malatya,lise
abone5428,61,kadin,7016,Eğlence,Samsun,lise
abone5429,27,kadin,5059,Giyim,Ankara,lisans
abone5430,42,erkek,8553,Sağlık,Ankara,yuksek lisans
abone5431,24,kadin,14707,Ulaşım,Denizli,yuksek lisans
abone5432,49,erkek,12698,Giyim,Malatya,lisans
abone5433,37,erkek,3912,Sağlık,Antalya,lisans
abone5434,68,erkek,13123,Gıda,Samsun,lise
abone5435,50,kadin,15288,Ev Giderleri,Konya,lisans
abone5436,43,erkek,11885,Giyim,Istanbul,lisans
abone5437,34,erkek,11333,Ev Giderleri,Kocaeli,yuksek lisans
abone5438,52,erkek,5135,Eğitim,Kahramanmaraş,lisans
abone5439,28,kadin,6599,Ev Giderleri,Kahramanmaraş,lise
abone5440,35,erkek,14006,Eğlence,Samsun,lisans
abone5441,23,kadin,11522,Ev Giderleri,Şanlıurfa,lise
abone5442,37,kadin,3000,Sağlık,Gaziantep,lise
abone5443,21,kadin,6551,Ev Giderleri,Adana,ortaokul
abone5444,59,erkek,11639,Ev Giderleri,Samsun,lise
abone5445,28,kadin,6878,Ulaşım,Adana,lise
abone5446,65,erkek,10573,Ev Giderleri,Denizli,yuksek lisans
abone5447,39,kadin,7754,Gıda,Mersin,ortaokul
abone5448,25,kadin,11836,Sağlık,Samsun,lise
abone5449,70,kadin,7914,Ev Giderleri,Kahramanmaraş,lisans
abone5450,23,erkek,11750,Eğitim,Kahramanmaraş,ortaokul
abone5451,48,erkek,5960,Ev Giderleri,Antalya,ortaokul
abone5452,19,kadin,4447,Ulaşım,Ankara,lise
abone5453,56,kadin,6718,Gıda,Konya,lisans
abone5454,27,erkek,4674,Ulaşım,Malatya,yuksek lisans
abone5455,26,kadin,6407,Giyim,Ankara,lisans
abone5456,27,erkek,12586,Gıda,Istanbul,lisans
abone5457,22,erkek,6360,Ulaşım,Malatya,lisans
abone5458,57,kadin,8009,Sağlık,Adana,ilkokul
abone5459,55,kadin,8856,Sağlık,Konya,lisans
abone5460,33,kadin,10736,Gıda,Mersin,lisans
abone5461,39,erkek,3000,Diğer,Gaziantep,lisans
abone5462,55,kadin,10419,Sağlık,Kocaeli,lise
abone5463,29,kadin,7427,Diğer,Sivas,lisans
abone5464,64,erkek,3980,Eğitim,Malatya,lise
abone5465,50,kadin,12433,Eğlence,Kahramanmaraş,lise
abone5466,63,erkek,6343,Diğer,Izmir,lisans
abone5467,49,kadin,12052,Eğlence,Mersin,ortaokul
abone5468,42,erkek,11995,Giyim,Bursa,lisans
abone5469,28,kadin,3026,Ulaşım,Malatya,ortaokul
abone5470,66,kadin,12434,Eğlence,Ankara,lisans
abone5471,42,kadin,8101,Ulaşım,Ankara,lisans
abone5472,50,erkek,3927,Gıda,Mersin,lisans
abone5473,22,kadin,3000,Sağlık,Izmir,lise
abone5474,63,kadin,10448,Giyim,Trabzon,lise
abone5475,49,kadin,8263,Eğitim,Malatya,ortaokul
abone5476,55,erkek,12851,Ev Giderleri,Mersin,ilkokul
abone5477,54,kadin,11089,Sağlık,Kocaeli,yuksek lisans
abone5478,55,erkek,8769,Sağlık,Kocaeli,lise
abone5479,50,kadin,12493,Ev Giderleri,Denizli,ortaokul
abone5480,52,kadin,8646,Ulaşım,Şanlıurfa,lisans
abone5481,18,kadin,11854,Sağlık,Denizli,lise
abone5482,29,erkek,4217,Eğitim,Diyarbakır,lise
abone5483,21,erkek,9842,Diğer,Ankara,yuksek lisans
abone5484,48,kadin,9379,Eğlence,Sivas,yuksek lisans
abone5485,64,erkek,6224,Diğer,Bursa,ortaokul
abone5486,47,erkek,11709,Gıda,Mersin,lisans
abone5487,38,kadin,14547,Ev Giderleri,Trabzon,lisans
abone5488,41,erkek,8061,Diğer,Denizli,lisans
abone5489,64,erkek,13482,Eğitim,Trabzon,lisans
abone5490,36,kadin,10109,Ulaşım,Konya,lisans
abone5491,61,erkek,11079,Giyim,Sivas,lise
abone5492,51,erkek,3000,Ev Giderleri,Kocaeli,lise
abone5493,60,kadin,6264,Sağlık,Manisa,lisans
abone5494,47,erkek,11878,Gıda,Adana,lise
abone5495,25,kadin,10513,Giyim,Kahramanmaraş,ortaokul
abone5496,36,kadin,4423,Eğlence,Balıkesir,ortaokul
abone5497,26,erkek,11173,Gıda,Trabzon,lisans
abone5498,35,erkek,5391,Gıda,Konya,lise
abone5499,42,kadin,15252,Giyim,Bursa,lise
abone5500,37,erkek,10161,Giyim,Balıkesir,lisans
abone5501,54,erkek,3419,Diğer,Izmir,yuksek lisans
abone5502,21,kadin,3391,Diğer,Sivas,yuksek lisans
abone5503,62,kadin,3000,Ulaşım,Trabzon,lise
abone5504,70,erkek,10317,Diğer,Istanbul,lisans
abone5505,20,erkek,7484,Giyim,Kocaeli,ortaokul
abone5506,64,kadin,4898,Diğer,Manisa,lisans
abone5507,51,kadin,9339,Ulaşım,Mersin,lise
abone5508,34,erkek,8778,Gıda,Bursa,lisans
abone5509,42,kadin,9779,Ev Giderleri,Samsun,lisans
abone5510,25,erkek,15036,Ev Giderleri,Bursa,ortaokul
abone5511,45,erkek,9101,Diğer,Şanlıurfa,lise
abone5512,64,erkek,12011,Diğer,Adana,lise
abone5513,63,erkek,6748,Giyim,Denizli,lisans
abone5514,49,erkek,5559,Gıda,Malatya,yuksek lisans
abone5515,44,erkek,9117,Diğer,Kocaeli,lise
abone5516,34,erkek,9064,Giyim,Ankara,yuksek lisans
abone5517,60,erkek,10179,Eğitim,Adana,lise
abone5518,42,erkek,9097,Sağlık,Adana,lise
abone5519,19,erkek,5643,Sağlık,Adana,lisans
abone5520,47,kadin,4996,Gıda,Samsun,lisans
abone5521,43,erkek,8955,Gıda,Kahramanmaraş,lise
abone5522,46,erkek,9947,Sağlık,Şanlıurfa,lisans
abone5523,26,erkek,10429,Giyim,Ankara,lisans
abone5524,31,kadin,6337,Sağlık,Diyarbakır,lise
abone5525,26,erkek,3268,Ev Giderleri,Mersin,ortaokul
abone5526,37,erkek,13648,Ev Giderleri,Istanbul,yuksek lisans
abone5527,51,kadin,13881,Ev Giderleri,Ankara,ortaokul
abone5528,57,kadin,14112,Gıda,Bursa,lisans
abone5529,20,kadin,15229,Diğer,Antalya,lise
abone5530,57,kadin,3000,Eğlence,Ankara,yuksek lisans
abone5531,26,erkek,6238,Ulaşım,Adana,lisans
abone5532,49,erkek,8742,Giyim,Şanlıurfa,lise
abone5533,21,erkek,8394,Diğer,Diyarbakır,lisans
abone5534,65,kadin,5555,Gıda,Antalya,lisans
abone5535,50,kadin,7863,Diğer,Gaziantep,lise
abone5536,40,kadin,5582,Sağlık,Samsun,lisans
abone5537,20,erkek,12362,Eğitim,Izmir,lisans
abone5538,56,kadin,8117,Gıda,Kahramanmaraş,lise
abone5539,40,erkek,8552,Gıda,Şanlıurfa,lisans
abone5540,42,erkek,6098,Diğer,Balıkesir,lise
abone5541,29,kadin,7873,Eğlence,Bursa,lisans
abone5542,32,kadin,9303,Ev Giderleri,Konya,lise
abone5543,69,kadin,11093,Diğer,Denizli,ortaokul
abone5544,62,erkek,10408,Diğer,Mersin,lise
abone5545,22,kadin,13923,Eğitim,Adana,lise
abone5546,42,kadin,6350,Giyim,Antalya,lise
abone5547,39,erkek,7998,Gıda,Konya,lise
abone5548,53,kadin,17349,Ulaşım,Trabzon,yuksek lisans
abone5549,64,kadin,8132,Eğitim,Mersin,lise
abone5550,70,erkek,13461,Eğitim,Trabzon,lisans
abone5551,56,kadin,17352,Diğer,Gaziantep,ortaokul
abone5552,27,kadin,9343,Diğer,Balıkesir,lisans
abone5553,63,kadin,10408,Ulaşım,Mersin,lise
abone5554,61,erkek,12835,Eğlence,Balıkesir,lisans
abone5555,64,erkek,6977,Ev Giderleri,Kocaeli,lisans
abone5556,38,erkek,12549,Ulaşım,Balıkesir,yuksek lisans
abone5557,60,kadin,5472,Ulaşım,Sivas,lise
abone5558,19,erkek,8185,Ulaşım,Antalya,lisans
abone5559,44,erkek,16150,Sağlık,Bursa,lisans
abone5560,18,erkek,5538,Eğitim,Izmir,lisans
abone5561,38,kadin,7411,Eğitim,Şanlıurfa,lise
abone5562,43,erkek,7452,Giyim,Konya,lisans
abone5563,41,kadin,9863,Sağlık,Kahramanmaraş,lise
abone5564,58,kadin,5265,Diğer,Gaziantep,lisans
abone5565,37,kadin,9553,Ev Giderleri,Malatya,doktora
abone5566,53,erkek,15976,Ulaşım,Adana,yuksek lisans
abone5567,60,kadin,3000,Diğer,Istanbul,lise
abone5568,18,kadin,6597,Eğlence,Mersin,lise
abone5569,35,erkek,8560,Ev Giderleri,Samsun,lisans
abone5570,54,kadin,3000,Sağlık,Mersin,lisans
abone5571,65,erkek,8421,Giyim,Denizli,lise
abone5572,19,erkek,13076,Ev Giderleri,Istanbul,ortaokul
abone5573,18,erkek,11358,Ev Giderleri,Şanlıurfa,lisans
abone5574,51,erkek,12093,Sağlık,Bursa,lisans
abone5575,56,kadin,5268,Eğitim,Ankara,lise
abone5576,61,kadin,14737,Diğer,Malatya,lisans
abone5577,19,kadin,8254,Diğer,Kocaeli,lise
abone5578,19,erkek,8811,Giyim,Malatya,yuksek lisans
abone5579,25,erkek,3304,Eğitim,Istanbul,lise
abone5580,34,erkek,3000,Eğitim,Antalya,doktora
abone5581,42,kadin,13797,Diğer,Trabzon,doktora
abone5582,40,kadin,4768,Sağlık,Mersin,lise
abone5583,42,kadin,13486,Eğlence,Diyarbakır,lise
abone5584,68,kadin,13487,Gıda,Sivas,lise
abone5585,57,erkek,10969,Eğitim,Mersin,lisans
abone5586,69,erkek,8196,Ulaşım,Denizli,ortaokul
abone5587,49,kadin,8954,Diğer,Izmir,lisans
abone5588,45,erkek,9210,Giyim,Kocaeli,lise
abone5589,52,erkek,9056,Ev Giderleri,Mersin,doktora
abone5590,32,erkek,3886,Giyim,Adana,ortaokul
abone5591,51,erkek,13744,Gıda,Trabzon,doktora
abone5592,23,kadin,8085,Sağlık,Gaziantep,ortaokul
abone5593,44,kadin,3689,Ulaşım,Mersin,lise
abone5594,49,erkek,8721,Ev Giderleri,Adana,yuksek lisans
abone5595,51,erkek,12919,Eğitim,Izmir,lisans
abone5596,22,kadin,13111,Giyim,Kahramanmaraş,lisans
abone5597,60,erkek,9217,Sağlık,Ankara,lisans
abone5598,43,erkek,5044,Eğlence,Ankara,lise
abone5599,62,erkek,9615,Ev Giderleri,Izmir,ortaokul
abone5600,54,kadin,12898,Diğer,Bursa,lisans
abone5601,53,erkek,3000,Diğer,Samsun,lise
abone5602,45,kadin,8319,Sağlık,Ankara,lise
abone5603,32,erkek,3000,Giyim,Ankara,lisans
abone5604,22,kadin,6098,Sağlık,Izmir,ortaokul
abone5605,26,kadin,10068,Sağlık,Manisa,yuksek lisans
abone5606,41,kadin,3000,Ulaşım,Gaziantep,yuksek lisans
abone5607,20,erkek,9644,Gıda,Ankara,lise
abone5608,47,kadin,8412,Gıda,Bursa,ortaokul
abone5609,38,kadin,7600,Giyim,Trabzon,lise
abone5610,22,kadin,9812,Eğlence,Balıkesir,yuksek lisans
abone5611,28,kadin,9730,Ev Giderleri,Ankara,lise
abone5612,21,erkek,7159,Eğitim,Istanbul,lisans
abone5613,23,erkek,12746,Diğer,Antalya,lisans
abone5614,70,kadin,3000,Eğlence,Samsun,lisans
abone5615,40,erkek,11075,Gıda,Istanbul,ortaokul
abone5616,31,kadin,12816,Eğitim,Mersin,lisans
abone5617,33,erkek,8212,Eğitim,Adana,lisans
abone5618,21,erkek,3000,Ulaşım,Antalya,ilkokul
abone5619,33,kadin,11249,Ulaşım,Kahramanmaraş,lisans
abone5620,25,erkek,16871,Diğer,Ankara,lisans
abone5621,43,erkek,5326,Ev Giderleri,Şanlıurfa,ilkokul
abone5622,38,kadin,16342,Diğer,Ankara,doktora
abone5623,43,kadin,9615,Gıda,Denizli,lisans
abone5624,29,kadin,3110,Eğlence,Malatya,lisans
abone5625,62,kadin,8965,Ulaşım,Kocaeli,lisans
abone5626,28,kadin,9335,Ev Giderleri,Adana,lisans
abone5627,70,erkek,3947,Sağlık,Denizli,lisans
abone5628,36,erkek,6707,Giyim,Malatya,yuksek lisans
abone5629,35,erkek,5366,Sağlık,Izmir,lise
abone5630,48,erkek,16409,Ev Giderleri,Trabzon,lise
abone5631,25,kadin,3723,Sağlık,Izmir,lisans
abone5632,65,erkek,4420,Gıda,Konya,lise
abone5633,26,erkek,3696,Giyim,Izmir,lisans
abone5634,23,erkek,4228,Ev Giderleri,Balıkesir,lisans
abone5635,29,erkek,13729,Diğer,Kahramanmaraş,lisans
abone5636,55,erkek,10383,Giyim,Kocaeli,lise
abone5637,55,erkek,7909,Diğer,Antalya,lise
abone5638,65,erkek,3000,Ev Giderleri,Kahramanmaraş,lisans
abone5639,63,kadin,5036,Gıda,Samsun,lisans
abone5640,60,kadin,11502,Giyim,Adana,lisans
abone5641,47,kadin,11448,Gıda,Gaziantep,lisans
abone5642,46,erkek,14077,Gıda,Denizli,lise
abone5643,46,kadin,14486,Ev Giderleri,Malatya,lisans
abone5644,42,erkek,8427,Ev Giderleri,Adana,lisans
abone5645,54,kadin,9910,Ulaşım,Mersin,lise
abone5646,53,kadin,14516,Ulaşım,Bursa,lise
abone5647,59,kadin,13358,Eğlence,Kocaeli,lise
abone5648,19,erkek,9554,Ev Giderleri,Kocaeli,ortaokul
abone5649,50,erkek,4965,Gıda,Izmir,lise
abone5650,25,erkek,7844,Diğer,Gaziantep,yuksek lisans
abone5651,48,erkek,3565,Sağlık,Antalya,yuksek lisans
abone5652,48,erkek,9162,Eğlence,Kahramanmaraş,lisans
abone5653,54,kadin,11250,Eğitim,Konya,lise
abone5654,59,erkek,6847,Ev Giderleri,Balıkesir,ortaokul
abone5655,44,kadin,17702,Ulaşım,Mersin,lise
abone5656,39,kadin,5064,Eğlence,Balıkesir,lisans
abone5657,62,erkek,8763,Ev Giderleri,Malatya,lise
abone5658,55,kadin,14837,Ulaşım,Antalya,lisans
abone5659,52,kadin,18235,Ulaşım,Diyarbakır,lisans
abone5660,38,erkek,12294,Eğitim,Balıkesir,yuksek lisans
abone5661,65,erkek,13908,Diğer,Kahramanmaraş,lisans
abone5662,63,kadin,8025,Giyim,Kahramanmaraş,ortaokul
abone5663,20,erkek,12974,Giyim,Izmir,lisans
abone5664,63,erkek,11758,Eğlence,Balıkesir,ilkokul
abone5665,56,kadin,10507,Sağlık,Ankara,yuksek lisans
abone5666,21,kadin,7868,Eğlence,Kocaeli,lisans
abone5667,22,erkek,7466,Giyim,Balıkesir,lise
abone5668,20,erkek,15442,Eğlence,Mersin,lise
abone5669,37,erkek,11897,Sağlık,Samsun,doktora
abone5670,35,kadin,9375,Eğlence,Izmir,lisans
abone5671,57,erkek,3000,Ev Giderleri,Kahramanmaraş,lise
abone5672,66,erkek,16007,Diğer,Kocaeli,lise
abone5673,56,kadin,18064,Ulaşım,Şanlıurfa,lisans
abone5674,29,kadin,5810,Giyim,Antalya,lisans
abone5675,65,erkek,17481,Eğlence,Bursa,lisans
abone5676,69,erkek,11377,Diğer,Ankara,doktora
abone5677,50,kadin,8555,Giyim,Antalya,lise
abone5678,70,erkek,11104,Diğer,Kocaeli,lise
abone5679,46,kadin,9676,Diğer,Adana,yuksek lisans
abone5680,45,kadin,16513,Gıda,Mersin,lisans
abone5681,35,kadin,8542,Eğitim,Gaziantep,doktora
abone5682,51,erkek,7410,Eğitim,Malatya,ortaokul
abone5683,37,erkek,5695,Eğlence,Bursa,lisans
abone5684,40,erkek,6245,Sağlık,Şanlıurfa,lise
abone5685,62,kadin,14725,Ulaşım,Istanbul,lise
abone5686,30,erkek,12262,Sağlık,Konya,lisans
abone5687,69,kadin,6224,Ev Giderleri,Izmir,lise
abone5688,54,erkek,5983,Diğer,Konya,ilkokul
abone5689,58,kadin,3372,Eğitim,Kahramanmaraş,lisans
abone5690,64,kadin,9955,Gıda,Manisa,doktora
abone5691,64,kadin,17341,Ulaşım,Balıkesir,lisans
abone5692,64,erkek,7795,Gıda,Sivas,lise
abone5693,70,erkek,17128,Diğer,Konya,lise
abone5694,35,kadin,13766,Ev Giderleri,Mersin,lisans
abone5695,65,kadin,9795,Gıda,Sivas,yuksek lisans
abone5696,60,erkek,9682,Sağlık,Gaziantep,lisans
abone5697,47,kadin,3000,Giyim,Izmir,lisans
abone5698,45,erkek,9863,Eğlence,Mersin,lisans
abone5699,23,erkek,11267,Giyim,Diyarbakır,lisans
abone5700,28,kadin,9024,Giyim,Manisa,lise
abone5701,37,kadin,11310,Ulaşım,Diyarbakır,ortaokul
abone5702,37,kadin,7061,Eğlence,Gaziantep,lisans
abone5703,49,erkek,7455,Sağlık,Kocaeli,ortaokul
abone5704,68,kadin,7626,Ev Giderleri,Istanbul,lisans
abone5705,34,kadin,6024,Diğer,Trabzon,ilkokul
abone5706,19,kadin,10602,Ulaşım,Kocaeli,ortaokul
abone5707,41,erkek,8657,Ev Giderleri,Bursa,lisans
abone5708,66,kadin,5005,Diğer,Istanbul,ilkokul
abone5709,66,erkek,3000,Giyim,Şanlıurfa,lise
abone5710,46,kadin,8205,Ulaşım,Istanbul,lisans
abone5711,54,kadin,8005,Eğitim,Sivas,lise
abone5712,30,kadin,7972,Diğer,Gaziantep,lise
abone5713,37,erkek,7891,Eğlence,Kahramanmaraş,lise
abone5714,45,erkek,12040,Gıda,Kahramanmaraş,yuksek lisans
abone5715,64,erkek,8955,Sağlık,Diyarbakır,yuksek lisans
abone5716,20,erkek,8956,Ulaşım,Istanbul,lise
abone5717,25,erkek,3150,Sağlık,Adana,yuksek lisans
abone5718,66,kadin,5225,Ev Giderleri,Istanbul,lisans
abone5719,68,erkek,6839,Eğlence,Ankara,lisans
abone5720,24,erkek,11593,Ulaşım,Izmir,lise
abone5721,43,kadin,8863,Diğer,Kahramanmaraş,lisans
abone5722,46,erkek,12204,Eğlence,Kahramanmaraş,ortaokul
abone5723,21,kadin,8936,Eğitim,Bursa,lisans
abone5724,31,erkek,15879,Eğitim,Konya,lisans
abone5725,41,erkek,5052,Sağlık,Kocaeli,lise
abone5726,46,kadin,3000,Eğitim,Konya,lise
abone5727,63,erkek,18082,Ev Giderleri,Samsun,lisans
abone5728,19,kadin,8351,Gıda,Adana,yuksek lisans
abone5729,22,kadin,6480,Eğlence,Antalya,lisans
abone5730,46,kadin,7645,Eğlence,Gaziantep,lise
abone5731,35,erkek,6645,Diğer,Balıkesir,lise
abone5732,28,kadin,3000,Giyim,Manisa,lisans
abone5733,56,erkek,8765,Eğlence,Sivas,lisans
abone5734,54,erkek,7433,Giyim,Adana,lise
abone5735,43,kadin,6185,Ev Giderleri,Malatya,ortaokul
abone5736,50,erkek,9026,Giyim,Denizli,lisans
abone5737,33,kadin,14044,Ulaşım,Ankara,ortaokul
abone5738,47,erkek,11555,Sağlık,Trabzon,lise
abone5739,42,kadin,5781,Sağlık,Kahramanmaraş,ilkokul
abone5740,38,kadin,9764,Gıda,Malatya,ilkokul
abone5741,37,erkek,3367,Diğer,Ankara,lisans
abone5742,66,kadin,5466,Ev Giderleri,Samsun,lisans
abone5743,44,kadin,12949,Ulaşım,Antalya,yuksek lisans
abone5744,70,kadin,14062,Eğlence,Antalya,lise
abone5745,42,erkek,9895,Gıda,Balıkesir,lisans
abone5746,47,erkek,8576,Ulaşım,Antalya,lise
abone5747,47,kadin,6377,Sağlık,Denizli,lisans
abone5748,33,kadin,9660,Diğer,Izmir,doktora
abone5749,28,kadin,6904,Sağlık,Bursa,lise
abone5750,43,kadin,11583,Eğitim,Kahramanmaraş,ilkokul
abone5751,18,kadin,11546,Giyim,Diyarbakır,yuksek lisans
abone5752,38,kadin,7881,Ulaşım,Kocaeli,lisans
abone5753,24,kadin,13570,Sağlık,Izmir,ortaokul
abone5754,32,erkek,11637,Ulaşım,Malatya,lisans
abone5755,53,erkek,12677,Ev Giderleri,Diyarbakır,lise
abone5756,63,erkek,10249,Ev Giderleri,Konya,lisans
abone5757,48,kadin,7355,Ulaşım,Malatya,lise
abone5758,41,kadin,10226,Ev Giderleri,Samsun,lisans
abone5759,25,erkek,5733,Eğitim,Mersin,lise
abone5760,25,erkek,11405,Ulaşım,Trabzon,ortaokul
abone5761,34,kadin,8226,Diğer,Kocaeli,ilkokul
abone5762,55,kadin,9042,Eğitim,Bursa,lisans
abone5763,48,erkek,15198,Eğlence,Bursa,lisans
abone5764,35,erkek,8159,Ulaşım,Malatya,lisans
abone5765,40,erkek,12526,Giyim,Adana,lisans
abone5766,30,kadin,11119,Ev Giderleri,Denizli,lisans
abone5767,42,erkek,3700,Gıda,Adana,lise
abone5768,52,kadin,6909,Sağlık,Mersin,lisans
abone5769,49,erkek,6750,Eğlence,Trabzon,lise
abone5770,28,erkek,8769,Eğlence,Trabzon,lisans
abone5771,29,erkek,13576,Giyim,Konya,ortaokul
abone5772,21,kadin,11542,Eğlence,Balıkesir,lisans
abone5773,56,erkek,10860,Ulaşım,Sivas,lisans
abone5774,23,erkek,6818,Giyim,Balıkesir,lise
abone5775,47,erkek,12701,Ulaşım,Antalya,lise
abone5776,44,erkek,7142,Eğlence,Şanlıurfa,lisans
abone5777,26,kadin,10515,Ev Giderleri,Antalya,lise
abone5778,27,erkek,12291,Gıda,Manisa,lise
abone5779,26,erkek,4643,Diğer,Balıkesir,yuksek lisans
abone5780,22,erkek,14324,Sağlık,Manisa,lisans
abone5781,55,erkek,7772,Diğer,Malatya,lisans
abone5782,41,kadin,13023,Eğitim,Izmir,ortaokul
abone5783,31,erkek,15129,Ulaşım,Antalya,lise
abone5784,36,kadin,7864,Giyim,Bursa,lisans
abone5785,56,kadin,6110,Giyim,Kahramanmaraş,ortaokul
abone5786,51,erkek,16885,Ulaşım,Istanbul,ilkokul
abone5787,66,erkek,3000,Diğer,Konya,ilkokul
abone5788,61,erkek,8693,Eğlence,Bursa,lisans
abone5789,51,erkek,5424,Giyim,Kocaeli,lise
abone5790,50,erkek,8256,Gıda,Diyarbakır,ortaokul
abone5791,64,kadin,11599,Ulaşım,Denizli,lise
abone5792,63,kadin,11147,Sağlık,Izmir,lise
abone5793,43,kadin,7969,Ev Giderleri,Trabzon,doktora
abone5794,55,erkek,7703,Diğer,Samsun,doktora
abone5795,61,kadin,6266,Ulaşım,Adana,yuksek lisans
abone5796,23,kadin,10894,Gıda,Kocaeli,yuksek lisans
abone5797,37,erkek,7449,Diğer,Ankara,ilkokul
abone5798,70,kadin,12402,Diğer,Diyarbakır,lisans
abone5799,66,kadin,5653,Ulaşım,Kocaeli,lisans
abone5800,24,kadin,9566,Eğlence,Istanbul,ortaokul
abone5801,41,kadin,3000,Gıda,Manisa,lisans
abone5802,53,kadin,4830,Eğitim,Trabzon,lisans
abone5803,68,kadin,7608,Eğitim,Mersin,doktora
abone5804,38,erkek,10179,Sağlık,Mersin,yuksek lisans
abone5805,69,kadin,3000,Eğlence,Izmir,lisans
abone5806,22,erkek,14058,Eğlence,Kahramanmaraş,lisans
abone5807,44,kadin,12997,Ulaşım,Adana,lise
abone5808,53,erkek,6110,Sağlık,Trabzon,ilkokul
abone5809,41,erkek,8566,Ev Giderleri,Sivas,ortaokul
abone5810,27,erkek,6823,Ulaşım,Bursa,lisans
abone5811,43,kadin,11122,Eğitim,Bursa,lisans
abone5812,54,kadin,9707,Ulaşım,Izmir,ilkokul
abone5813,42,erkek,7854,Eğitim,Trabzon,lisans
abone5814,18,erkek,10345,Giyim,Mersin,lise
abone5815,54,erkek,10969,Eğlence,Diyarbakır,lisans
abone5816,44,erkek,7908,Eğlence,Denizli,lisans
abone5817,18,erkek,3000,Eğitim,Diyarbakır,lisans
abone5818,59,kadin,13628,Diğer,Ankara,lise
abone5819,35,kadin,6122,Sağlık,Denizli,yuksek lisans
abone5820,50,erkek,8728,Sağlık,Bursa,lisans
abone5821,58,erkek,3000,Ev Giderleri,Mersin,lisans
abone5822,55,erkek,3414,Diğer,Ankara,lisans
abone5823,60,kadin,7708,Sağlık,Konya,doktora
